cname1,ccode1,territor,river,maritime,milex_i,milper_i,cinc_i,domrel_i,englishlanguage_i,frenchlanguage_i,arabiclanguage_i,spanishlanguage_i,navaltonnage_i,jointigo,same_major_relig,corr_relig,ptacnt,capitaldistance,centdistance,mindistance,polity2_i,xrreg_i,xrcomp_i,xropen_i,xconst_i,parreg_i,parcomp_i,exrec_i,exconst_i,polcomp_i,gdp_i,gdpcap_i,pop_i,infantmortality_i,fdiingdp_i,fdioutgdp_i,aidgni_i,fuelexports_i,r_eastasia,r_europe,r_latin,r_me,r_none,r_na,r_southasia,r_africa,migration_ij,migration_ji,trade_ij,expfob_ij,expfob_ji
S. VIETNAM,817,0,0,0,496565.8390219053,715.3067,.0068723470198675,,,,,,0,.4350484,.049477734,.1501047428154805,,9705.3174,9587.0332,8475.5508,8,-36.126846,-36.568008,-35.622005,-35.811512,-35.559856,-35.559856,-35.434029,-35.811512,-34.236374,,,,,,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0
S. YEMEN,680,0,0,0,113328.6773070226,27.237377,.0004023282936738,,,,,,0,2.6868834,.23071764,.220842010872627,,6614.499,6641.6001,5660.0752,3.9460244,2,1,4,2.6192687,3.9199071,1.2466629,3,2.6192687,1.3267556,,,,,,,0,,0,0,0,0,1,0,0,0,2441579,0,0,0,0
SAINT KITTS AND NEVIS,60,0,.0015422578655151,0,7.624968789013733,0,1.87274656679e-06,1,1,0,0,0,0,13.182272,.62728512,.6290741351254382,.50810945,8781.4258,8835.8809,8367.7988,,,,,,,,,,,461750601.8862551,10465.90852863214,43635.38027465668,22.63568039950092,11.96589436819383,.8216241752782323,3.174314444226633,.0098254845834453,0,0,1,0,0,0,0,0,1048037,1611837,5228236978.577035,0,3754251286.695743
SAINT LUCIA,56,0,.0012817226352217,0,0,0,4.67710334477e-06,1,1,0,0,0,0,17.733061,.6237334,.625988976345938,.51579863,8785.8584,8844.3096,8360.4707,,,,,,,,,,,885798924.2683188,6088.840718334883,142681.4978559177,17.59058747855876,8.527115711168392,.5642826205401299,3.735262190329889,.0005735218277607,0,0,1,0,0,0,0,0,1878218,1774598,9039605516.227037,0,5494509649.115741
SAINT VINCENT AND THE GRENADINES,57,0,.0012817226352217,0,925.1807461406518,0,3.67458404803e-06,1,1,0,0,0,0,14.420669,.6237334,.6248467753025282,.46480715,8823.2031,8875.1797,8398.1504,,,,,,,,,,,419049777.8141748,3911.364644632266,106629.3874356775,23.03822898799318,8.139023792144451,.023615060487347,5.530762080920989,.0971567809108843,0,0,1,0,0,0,0,0,1587724,1627750,7061630393.810093,0,5124849498.369634
SAMOA,990,0,0,0,0,0,5.60812925170e-06,1,1,0,0,0,0,0,.6237334,.6256623074438634,.18664773,13866.863,13846.752,13285.842,,,,,,,,,,,433157384.7410458,2559.617956630184,158395.4874895747,22.65011235955078,1.325446691060483,-.4482368799979022,10.93735875495788,.1501472357946522,1,0,0,0,0,0,0,0,2134736,2375646,5117451027.774392,1090087401.157535,3357001288.306591
SAN MARINO,331,0,0,0,0,0,2.15058025622e-06,1,0,0,0,0,0,3.0068891,.63978755,.6434857307437846,.034249414,5870.229,5878.5024,5412.9897,,,,,,,,,,,1986581569.213632,71266.71402046322,22807.78292584088,7.381026843888562,,,0,,0,1,0,0,0,0,0,0,906022,1285583,0,0,0
SAO TOME AND PRINCIPE,403,0,0,0,96.89002267573696,-1.1521164,.0000107386545729,1,0,0,0,0,0,10.104687,.61712694,.6203159162232798,.34224188,6823.1929,6861.917,6391.8745,,,,,,,,,,,130988800.594875,890.6060317384641,118599.0863567649,59.60665154950888,5.58028964050101,11.53217248839424,37.75992636006263,.0027219695135913,0,0,0,0,0,0,0,1,2725747,1441344,1362198958.444112,264280892.0387892,915483242.2635407
SAUDI ARABIA,670,0,0,0,13854576.64244225,115.57058,.007126269931109,2,0,0,1,0,13137.46056101654,4.6258273,.23452024,.23246488796163,.18850988,6380.999,6298.4106,4871.499,1,3,1,1,1,4,1,1,1,1,302985368572.7393,22712.37294555388,13254000.81683102,45.93856097975709,.4184961561759649,.2122962724992538,.0097091542672417,93.23519385130039,0,0,0,1,0,0,0,0,6634257,5366884,2803602469653.134,1749778593095.898,862079625708.0653
SENEGAL,433,0,0,0,61019.30806076365,12.183249,.00057887773368,2,0,1,0,0,0,15.02217,.23526002,.2612015749639092,.52748638,6902.9023,6846.2104,6067.1279,9.6559467,.73080605,-.015601478,2.5268919,2.0121801,1.2949227,1.5869714,2.6651156,2.0121801,4.6668949,6162608080.530965,910.7501070860291,6886811.431777747,90.64143971534313,.8855705108224126,.2271614962926766,9.906873876918629,12.38999413388428,0,0,0,0,0,0,0,1,6071847,5820124,65216657161.90282,20487977152.35113,40664064270.65211
SERBIA,345,0,.005421686746988,0,1539559.186681075,203.17899,.0041246440902337,1,0,0,0,0,6088.476563555316,12.504525,.60031462,.6349954861091929,.24692722,5867.1504,5857.7515,5085.2847,6.7538834,2,1.1543969,4,3.4333379,3.467243,1.6354181,3.6175876,3.4333379,2.5539646,27695281055.4275,3680.388365886964,7568702.956870612,18.64596754057429,2.425261932613975,,6.760762935625553,2.729431632026719,0,1,0,0,0,0,0,0,8417514,8172141,421689019050.0691,10710062949.19464,41656524689.92878
SEYCHELLES,591,0,0,0,9325.358185711504,-.82051784,7.88284407242e-06,1,1,1,0,0,0,5.6480436,.6237334,.6275117035055208,.46079206,7708.1045,7700.8726,7246.3813,,,,,,,,,,,560917832.7826641,7601.351754470904,72355.97683472844,16.24379988320009,6.945297218376786,1.937772017768132,7.776779253317134,6.024592077046445,0,0,0,0,0,0,0,1,1748687,3141995,10366411815.93695,0,5633108009.948299
SIERRA LEONE,451,0,0,0,13795.07144842925,4.972755,.0002404640116764,2,1,0,0,0,0,11.456908,.15151516,.3058620415299257,.35312501,6942.5029,6934.5635,6289.2095,8.2951069,-8.7595215,-9.350709,-7.4795661,-7.6055045,-7.4562135,-8.9270229,-6.5382261,-7.6055045,-8.0198774,1496580346.6183,407.2992064117441,3778884.296219071,164.7122185154299,.3351321091553919,-.0220639869607359,12.9997313206199,2.954661006338123,0,0,0,0,0,0,0,1,4082067,5820998,16178680172.1801,3875409337.129679,7842248711.554295
SINGAPORE,830,0,0,0,2100274.471878264,48.28286,.0020727041772341,0,1,0,0,0,2801.838476690742,1.2722661,.018431002,.1550251174056179,.18065499,9967.2119,9915.0479,9410.0635,9,2,2,4,3,4,2,7,3,2,68752182782.05602,20249.50879579653,3012822.145606445,9.479725496046715,10.42190162814636,4.398735611118615,.2879997253977312,18.18174541899624,1,0,0,0,0,0,0,0,5635274,6449015,3897393050681.696,1950694653471.458,1909540733919.505
SLOVAKIA,317,0,0,0,469796.2753036437,35.595142,.0016626172874494,1,0,0,0,0,0,19.388664,.63978755,.6329130202625681,.38385907,5919.4897,5936.8921,5346.9502,19.233198,3,3,4,6.6165991,2,3.6165991,8,6.6165991,8.2331982,55255597833.81552,10282.57047144447,5372340.198380567,8.695303643724664,3.722694281641584,.3053370117581407,0,5.319394949846678,0,1,0,0,0,0,0,0,2570884,2307080,389316613785.3165,127163160783.5072,187064587480.0188
SLOVENIA,349,0,.0632688927943761,0,308595.2663967611,9.5295544,.0003654597165992,1,0,0,0,0,0,18.000404,.63978755,.6495350509715105,.43179026,5899.0776,5907.1543,5369.3071,21,3,3,4,7,5,5,8,7,10,36758441930.51541,18460.11092167264,1990704.596761134,5.034331983805645,2.016450992401786,.8581762843684626,.3156801393068244,1.491586532424057,0,1,0,0,0,0,0,0,1880195,1812522,274043499901.2585,95805975262.95248,137640434070.7566
SOLOMON ISLANDS,940,0,0,0,0,0,.0000111121330846,1,1,0,0,0,0,.43967661,.6237334,.6285528784653872,.22528978,12838.336,12805.455,11819.223,17.620117,-9.1847019,-9.1847019,-8.342454,-5.8157129,-9.9809284,-10.24544,-4.9734659,-5.8157129,-6.5296435,517672181.297527,1348.143116470441,341006.5039386401,30.35321310116007,1.548048718092743,-1.285948572967347,20.26541175437443,,1,0,0,0,0,0,0,0,873174,1922547,6199960349.945831,2885951059.074149,2530732357.801149
SOMALIA,520,0,0,0,37351.15136170795,21.902697,.0005640387299849,2,0,0,1,0,0,7.7145205,.23526002,.2216604340724228,.4741922,7007.5093,6853.2656,5758.0415,8.6318598,-28.585466,-29.335295,-29.197618,-28.308609,-27.70672,-29.272341,-26.469139,-28.308609,-28.721638,,,6418278.619679759,107.8200911052465,,,0,.6294123617415104,0,0,0,0,0,0,0,1,5772879,5215089,15063262264.61259,3681462316.730092,9680390595.070768
SOUTH AFRICA,560,0,0,0,2111753.783466162,67.334999,.0072328543293259,1,1,0,0,0,7532.343976554064,6.423882,.60031462,.6120526244827201,.17152327,8030.6919,8142.2573,6665.2856,16.738079,-1.5727408,-1.5727408,-.62299067,2.2262597,-1.2850196,-1.905984,3.1760097,2.2262597,-.31919491,200042220300.124,5886.173397401726,33152649.79364977,53.72890638983303,.635885802671416,.3309082344739661,.3195369992847744,7.302760934985064,0,0,0,0,0,0,0,1,7767859,10030321,1207084700191.703,201776185284.474,528869054513.5967
SPAIN,230,0,.0852409638554217,0,4953790.327704985,286.48697,.0107799806564903,1,0,0,0,1,74933.4945292449,21.227341,.60031462,.6037618518528012,.58983564,6136.0093,6148.3574,4880.5601,15.851546,-3.1724977,-3.4376605,-2.7648251,-.48115629,-1.2923139,-1.9138187,.98716736,-.48115629,1.4503579,765967681743.3792,19846.24596752595,37585292.8692422,12.53254086181286,1.831332976000147,1.668612651777019,0,4.32999795957182,0,1,0,0,0,0,0,0,8953355,7617516,4716124243860.575,1727072265029.247,2623533484518.476
SRI LANKA,780,0,0,0,327851.6219100365,54.764286,.001275286221802,3,0,0,0,0,2236.587824738271,2.7852223,.042757042,.063957122104146,.14970309,8418.2559,8396.1914,7745.7183,16.952047,3,3,4,5.7056599,2.5858436,2.4966905,8,5.7056599,6.0786166,19520797046.90465,1160.864712555641,15554733.6215048,32.88052141023911,.820315521295493,.053441823566361,4.905575891395348,2.790563594582535,0,0,0,0,0,0,1,0,7444420,2796300,197023616583.9557,75588132049.03752,99727483350.29541
SUDAN,625,0,0,0,316688.8657301094,66.791573,.0018250973254086,2,1,0,1,0,0,6.6346078,.23452024,.3103569166816506,.50255489,6248.4927,6244.5127,4818.6543,6.6566257,-5.3014994,-6.0841551,-5.0590301,-4.4203701,-3.2743483,-5.4934487,-2.8431716,-4.4203701,-5.0474133,21016728939.43691,873.31706359639,18132323.28245306,83.82019451573397,1.330369786562672,,4.214381349517757,18.9613914436152,0,0,0,0,0,0,0,1,6428037,8421202,87911316107.0302,30107232278.66179,50795735688.44476
SURINAME,115,.0057407818,.0459262530359903,.0057407818,24691.90173847317,2.1713908,.0000599695011338,0,0,0,0,0,0,16.836924,.61712694,.6460156915955847,.26879448,8815.3818,8978.123,8249.0498,13.218065,1.7802343,1.4969766,2.9939532,4.02003,3.0393045,3.3108466,6.2772107,4.02003,6.3280425,2711156991.489104,6516.74034427581,419852.6759259259,35.36696235914587,-5.813932870350445,0,7.931225306880926,2.121523904339433,0,0,1,0,0,0,0,0,3354239,1583632,26919580524.00322,11896358765.97715,13099671358.26995
SWAZILAND,572,0,0,0,16066.0531661641,.23869227,.0000522040311062,1,1,0,0,0,0,6.2797971,.60987699,.6127512481501339,.51149613,8075.8198,8132.0898,7591.6123,2.2934456,3,1.0901444,2.0901444,1.3016981,3.9098556,1.3607364,2.3605776,1.3016981,1.6311697,1984380886.420308,2286.742002045894,795837.1128392319,76.34146960799934,4.082223452196717,.8690602347078074,3.251709101973313,.6828893820368541,0,0,0,0,0,0,0,1,2358646,3570997,12092883400.89776,0,1773655207.830438
SWEDEN,380,0,.052710843373494,0,3628284.150209375,62.643116,.0038077860191814,1,0,0,0,0,29822.79989356041,15.231123,.60031462,.6062866118532297,.33655572,6323.9375,6487.4067,5459.6431,21,3,3,4,7,5,5,8,7,10,288468293968.7116,33917.87859871516,8410239.071997838,7.228555990814638,2.722332183429226,3.571761317743292,0,2.556752267232675,0,1,0,0,0,0,0,0,8239663,10075837,3242077450680.67,1545204191389.191,1364966246838.924
SWITZERLAND,225,0,0,0,2357558.099824396,25.633257,.0016124945022288,1,0,1,0,0,0,19.331081,.60031462,.6077201246717696,.16862312,5963.3374,5963.0303,5348.0576,21,3,3,4,7,5,5,8,7,10,430354768389.5026,62336.97466576728,6577993.15196542,9.216912062677324,2.112485359762591,5.224360960124006,0,.3788709053596763,0,1,0,0,0,0,0,0,9401926,11256810,3699179825972.029,1387156867772.238,1832416251079.807
SYRIAN ARAB REPUBLIC,652,.0067771086,.0393825301204819,.0067771086,1590594.760366772,268.12961,.0033145841521828,2,0,0,1,0,3282.970588235294,5.576118,.23452024,.2853614998795246,.23850296,5998.5483,6028.561,5271.5918,2.7839057,1.1181953,.13116305,3.0922599,.56423074,2.9374578,.28596514,2.1052277,.56423074,.44076726,,,11004064.73389167,46.07419964879131,.5030013639242206,.095830572098441,4.275758177751639,65.37515100487781,0,0,0,1,0,0,0,0,9222294,5333403,256512467338.3059,101446081922.3812,119760667566.0526
"TAIWAN, PROVINCE OF CHINA",713,0,0,0,5983312.88410104,443.52182,.008036522734027,0,0,0,0,0,87161.96528434419,.51573688,.013299013,-.020416536927681,.00055240991,9918.415,9868.5205,9263.2471,9.9804134,2.2570579,1.6155612,4,3.7348373,4.1296773,2.7772524,4.691071,3.7348373,5.1418343,,,,,,,0,,0,0,0,0,1,0,0,0,6171429,1373836,4368434000945.147,0,1811904079259.002
TAJIKISTAN,702,0,0,0,124595.4031650339,6.4408441,.0003637934061794,2,0,0,0,0,0,3.2739263,.24963786,.2483880719395991,.14868471,6953.5313,7018.6514,6283.0415,7.5090427,2,1,4,3.3579502,3.3545592,2.5738509,3,3.3579502,4.3669934,3041295681.320987,498.1339016785302,6116683.31876413,77.53270535041531,2.392030629987834,,9.783546771704398,13.78839171597989,0,1,0,0,0,0,0,0,2205862,479520,17727476510.13049,9230648996.180187,8014063823.19939
"TANZANIA, UNITED REPUBLIC OF",510,0,0,0,137353.3630803447,34.333752,.0014406929246595,0,1,0,0,0,0,9.7846813,.56246138,.6307419221343801,.63778406,7176.3555,7076.2583,6001.6841,6.5326662,2,1.2909369,4,3,3.6310813,2,4.1637478,3,2.3689187,15418391567.1633,499.4634601084247,23448451.56588824,105.8747567417299,2.344705945847599,,16.78823256896156,1.296642007451871,0,0,0,0,0,0,0,1,6407585,7851680,64864955532.28781,17339092857.0325,38725773051.22888
THAILAND,800,0,0,0,1988586.960421451,241.21208,.0055483022288261,3,0,0,0,0,20627.01343252738,2.3187897,.042757042,-.0008297130915497,.16144179,9266.3535,9176.2588,8162.1802,13.599892,-3.0332298,-3.2463865,-2.295826,-1.3306768,-2.8835607,-2.4061866,1.2446306,-1.3306768,.89369172,119423141737.2511,2126.400626107645,50202810.7082264,44.52675942185612,1.945027631646376,.1683484942626672,.7509616851256421,1.053124917488074,1,0,0,0,0,0,0,0,6145417,7182152,2215064610839.776,964784194735.1315,954668858915.632
TIMOR-LESTE,860,,,,-9,-5.6666665,.0000392333333333,1,0,0,0,0,0,.55846423,.65445024,.6581499842090522,,11288.863,11253.782,10655.26,17,2,2,4,7,2,0,7,7,5,573783713.0138804,576.8219872537173,994678,70.13333333333307,.4147477577856829,0,24.63687373712684,0,1,0,0,0,0,0,0,0,0,0,0,0,180540320.0302833
TOGO,461,0,0,0,21796.31736690844,6.0489941,.0002209335431778,0,0,1,0,0,0,10.65622,.22120817,.4699719051014022,.41796055,6566.8398,6560.085,5904.5449,5.8854523,-2.5871081,-4.1245379,-3.7443547,-2.7603667,-.78253728,-2.5229232,.014506637,-2.7603667,-1.5088272,1811339159.19714,538.2476007124462,3412294.127959491,102.0062269057081,1.875667479450213,-.0386935465937945,8.949983803650829,1.577867006585046,0,0,0,0,0,0,0,1,4504545,7655166,23589891489.97819,7088237259.447563,20171424922.35497
TONGA,972,0,0,0,-3.848462115528882,0,3.08336834209e-06,,,,,,0,.10347118,.64417177,.630638766529236,.22434813,13885.221,13887.13,13373.08,,,,,,,,,,,280013068.3556978,2898.212505133994,94525.52964623817,20.7112107623319,1.057586099257683,1.913718271332425,17.47766326315262,.0000275561244905,1,0,0,0,0,0,0,0,1568452,3695918,848662016.9460026,339217886.9482442,1559874009.674891
TRINIDAD AND TOBAGO,52,0,.0061767500791891,0,37775.1646177759,1.7975131,.0004959998021761,1,1,0,0,0,0,20.963261,.60197371,.5774021972005636,.48852316,8906.3975,8970.3506,8421.7217,19.80797,3,3,4,7,2.726155,3.8079696,8,7,8.3738871,9515435685.72661,8262.571466771902,1138684.68743818,31.98523385615399,5.756111952390745,.8476024038110238,.3736152733766008,69.96776128963636,0,0,1,0,0,0,0,0,3965549,5545034,182427522408.144,94017438579.14514,69911901391.86133
TUNISIA,616,0,0,0,275406.8751857355,30.222883,.0007529980143185,2,0,0,1,0,0,7.792922,.23452024,.2256881340781036,.52796572,5871.6216,5900.9634,5150.6338,4.6098881,2,1,4,1.8616776,3.5270836,1.9416453,3,1.8616776,3.0818586,17760899732.23409,2203.883891663627,7308248.813048764,67.81808451487264,2.025379865063458,.0128227517899215,3.248640872136195,21.90873585173751,0,0,0,1,0,0,0,0,6457553,5960128,302225410466.5421,106012244680.217,160557224296.0735
TURKEY,640,0,.0825301204819277,0,3918496.619343509,668.91217,.0116676451303524,2,0,0,0,0,70089.84776441983,6.4256382,.23452024,.2242832347810914,.25548959,5948.4316,5979.3721,4831.7905,17.666622,1.5780089,1.5780089,2.8069701,4.9671755,1.3775496,2.2979872,6.5131702,4.9671755,6.1406188,314715226161.1937,6050.221877981937,48688488.90476834,78.93803863298766,.4143904155895886,.0937036074464844,.4339353177890798,1.971905332417003,0,1,0,0,0,0,0,0,8527951,6916774,1436121968666.738,437368153238.4,792436900522.2846
TURKMENISTAN,701,0,.0846113167636171,0,213934.5139412208,21.203466,.0006963206103994,2,0,0,0,0,0,3.5746043,.24963786,.2957703695535734,.091498286,6569.8125,6577.6201,5597.6597,2,2,1,4,1,4,1,3,1,1,10535979570.8211,2394.313598040445,4398985.657498116,67.03620949510108,4.767233319407098,,1.020235195528299,70.04826695448142,0,1,0,0,0,0,0,0,2059541,533504,50380020029.90479,24594508204.9123,16835231961.22828
TUVALU,973,0,0,0,0,0,2.72659667542e-07,,,,,,0,.12292703,.64417177,.6449944947391082,.21812434,13406.775,13385.801,12897.732,,,,,,,,,,,26973935.59100538,2865.901159784191,9053.719527363184,41.08716832504133,-.060111064936019,,28.41067809414833,2.646459565952953,1,0,0,0,0,0,0,0,946560,595065,200239965.3456242,0,291007139.1433039
UGANDA,500,0,0,0,107151.4987989261,32.557724,.0009622131552918,1,1,0,0,0,0,9.9536524,.60358691,.6398744174847771,.48693517,6745.0698,6700.3369,5938.0933,7.4484601,-3.4445386,-4.4788752,-3.9587395,-2.4924402,-1.5108097,-3.4186802,-.45541897,-2.4924402,-2.7757525,7519800566.436546,357.5687403896,16345328.74579624,108.8173802458665,1.28924544137,.0133823207674964,8.778582042737499,1.847392008041337,0,0,0,0,0,0,0,1,5397070,6112979,35349909165.36637,13097756412.15525,17180693120.16462
UKRAINE,369,0,.0581702802749868,0,3025886.209495102,369.97852,.0154693090052752,1,0,0,0,0,19311.75506072875,14.334212,.63978755,.6482360636723759,.15173465,6042.665,6022.3472,5028.9707,17.358328,2.8598342,2.8598342,4,5.0693293,2,3.4291635,7.8598342,5.0693293,7.8583269,109059550315.4714,2189.089070524733,49822614.13828184,15.71477015825186,1.963018523515221,.0438055427453607,.4745351694570945,7.147806937801212,0,1,0,0,0,0,0,0,4055997,1460557,458743992572.9081,207061675751.4444,227900195222.8895
UNITED ARAB EMIRATES,696,0,0,0,2200054.331689063,46.387482,.0015334692294608,2,0,0,1,0,7178.517221249271,4.0813065,.23992838,.2424556247283213,.15028602,6693.5635,6673.1377,6003.8916,3,3,1,2,3,4,1,2,3,1,141862636512.0936,73295.57256207723,2006178.886205137,20.51920394624924,.7220887288998372,.3111470321681161,0,52.30787663139578,0,0,0,1,0,0,0,0,4013216,5572075,1367187414765.223,645528961775.0175,646148286751.0022
UNITED KINGDOM,200,.010391566,.2210843373493976,.010391566,25135221.72024855,314.98758,.0263819804673786,1,1,0,0,0,534020.056868837,24.384439,.60031462,.6077978715473245,,6190.5215,6319.1221,5457.4111,21,3,3,4,7,5,5,8,7,10,1472671474588.625,25664.34521291704,56889318.34877753,11.24707550992828,2.531871328880737,4.054297495718985,0,7.971059564881106,0,1,0,0,0,0,0,0,12088335,10858203,11766815066879.18,4907597191759.982,5960445937873.508
UNITED STATES,2,.01189759,.0754518072289157,.01189759,212312399.5742267,2100.324,.154978982155883,1,1,0,0,0,4690660.206943131,26.402405,.60031462,.603238550400882,.019886756,8833.6104,9747.8496,6198.1406,20.733892,3,3,4,7,4.6008377,4.7338915,8,7,9.6008377,8146303793577.671,32699.49018904078,240236223.3878157,12.77683371606075,.8748485324313756,.994121339641982,0,3.067068198057673,0,0,0,0,0,1,0,0,11276017,12557566,34376106912454.75,12873093728000,17405950077266.23
URUGUAY,165,.0021084337,.0853915662650602,.0021084337,184531.1693907875,23.785898,.0005780048899095,1,0,0,0,1,6690,17.622721,.60031462,.5795052493491298,.33973208,10494.709,10481.888,9735.085,15.68918,-.88761312,-1.1437255,.42091045,1.8048089,1.1258949,.35755774,2.8934216,1.8048089,3.8824801,21367578084.37368,6988.358221020274,3019073.205322167,31.01552073483764,.9871403741242377,.0312321279998191,.3756736347645052,.7376928656608636,0,0,1,0,0,0,0,0,5856005,6014594,124990424896.9644,47058277406.29839,64903412483.7663
UZBEKISTAN,704,0,0,0,1004450.132629992,43.386963,.002733777317257,2,0,0,0,0,0,3.5994725,.24963786,.3033557983962006,.13495997,6954.959,6705.1899,5687.3135,2,2,1,4,1,4,1,3,1,1,19818050218.59175,821.5097017675453,24031040.12810852,53.01985681989482,.7026920391001041,,1.035240435066704,,0,1,0,0,0,0,0,0,3176690,476018,70766991630.83162,27998101529.58861,35153583718.31319
VANUATU,935,0,0,0,0,0,5.09987113975e-06,1,1,1,0,0,0,.55187738,.62728512,.6310792410434243,.13995485,13334.437,13204.3,12575.724,,,,,,,,,,,417870989.7873668,2572.12556901935,161689.5638746945,29.66867362808258,8.14275142351509,.2083892316211161,20.77540647970399,.0196181668443941,1,0,0,0,0,0,0,0,1154248,2416483,4781994591.255288,0,3025272490.033539
"VENEZUELA, BOLIVARIAN REPUBLIC OF",101,0,.1367469879518072,0,879270.8446575713,61.550724,.0047707746589221,1,0,0,0,1,23130.98824800757,20.674051,.60031462,.6013752658589271,.36030936,9177.7227,9336.3408,8185.6992,18.904499,3,3,4,5.6894503,3.6267729,4.3639064,8,5.6894503,9.0863161,223696252766.9583,12914.5085221237,17686467.69134135,32.57603674186091,1.18874686917452,.5073504763971037,.0704258304153844,86.62010687311401,0,0,1,0,0,0,0,0,5948559,8186517,937722545017.6158,492612244826,332717801663.1267
VIETNAM,816,0,0,0,934216.4687288937,691.3927,.0082078927326761,0,0,0,0,0,9232.87598528639,1.0094557,.10653511,.2855980491539298,.13050684,9277.1846,9327.9346,8320.0908,3.8511415,2,1,4,2.8511415,4,1,3,2.8511415,1,46723396124.53752,613.6538674856694,59549987.97784682,39.20756399194664,4.453918468204784,.1127821069670602,3.919596458844514,21.60682871715185,1,0,0,0,0,0,0,0,6770648,3064098,431247684538.4294,167189671607.0464,192609079822.8011
YEMEN,678,0,0,0,374092.3918681616,45.625015,.0008775447116034,2,0,0,1,0,0,3.5599082,.23452024,.2195306891744847,.083275788,6522.9707,6529.6494,5739.3398,7.4952044,-4.8564095,-5.8750505,-5.005403,-3.6617587,-3.0995543,-3.9720383,-2.7884641,-3.6617587,-2.6233959,18164585798.46195,1085.24612521003,11228959.84330677,128.010046629929,.9829277970769541,.1027617109161012,4.43102057368199,87.98629348142154,0,0,0,1,0,0,0,0,2777680,3338326,101745426121.8081,39998928260.85445,16920290190.23073
ZAMBIA,551,0,0,0,86912.25373352855,16.138214,.0007179751390922,1,1,0,0,0,0,8.1639824,.60358691,.6039751453867063,.45215312,7423.8643,7336.6494,6299.9097,8.7330894,2.19224,1.6057101,4,2.8500731,3.0341141,2.1051245,4.8461199,2.8500731,4.1761346,8405210524.449587,1198.892312064189,7478100.980234261,99.73207906295826,2.931815051224064,-.2009298172031679,14.13538306392815,1.051084490330656,0,0,0,0,0,0,0,1,5108189,6422157,75136100186.11882,34033320846.75332,23683638867.97336
ZIMBABWE,552,0,0,0,268203.4530807101,35.456512,.001013651335223,1,1,0,0,1133.820677308668,0,6.3516335,.57104599,.5697482803637992,.53054076,7585.0562,7661.356,6803.3208,9.4856358,-.12027268,-.6885246,1.6107775,1.618893,1.2056484,-.040902451,2.4768705,1.618893,.9569875,10714577684.88765,1176.110363930452,9098979.169923915,61.59113829628328,.6113503702845569,.1392032571698468,3.201128475510679,1.010641218761444,0,0,0,0,0,0,0,1,5169001,7450120,82376807330.0574,35577164674.18066,24152866069.73212
